,BLDGID,Area,Cool_Elec,Heat_Elec,IN_light_Elec,OUT_light_Elec,HVAC_Intensity,Light_Intensity,Heat_rejection,HVAC_Elec_Intensity,HVAC_Ngas_Intensity,Total_Elec,Total_Elec_Intensity,Heat_NatG,Total_NatG,Total_NatG_Intensity,F_AREA_M2,AVGHT_M
836,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
837,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
838,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
839,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
840,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
841,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
842,141,40090.55,417.59,0,3815.85,2604.58,23.81,160.15,98.43,23.81,198.39,12601.11,314.32,7866.31,7953.7,198.39,3338.429,32.22
843,14256,148.11,10.74,86.31,13.8,106.87,676.83,814.75,0,676.83,273.63,238.76,1612.03,0.26,40.53,273.63,74.002,2.92
844,14389,1464.03,55.61,675.44,136.41,106.87,527.3,166.17,0,527.3,29.71,1191.62,813.93,3.23,43.5,29.71,365.74,8.46
845,14398,1215.48,59.84,784.13,113.25,106.87,731.65,181.1,0,731.65,33.69,1255.85,1033.21,0.68,40.95,33.69,303.648,9.67
846,1449,4516.65,68.99,0,429.9,2604.58,36.43,671.84,29.18,36.43,379.17,3787.81,838.63,1625.21,1712.59,379.17,410.306,30.61
847,1449,4516.65,68.99,0,429.9,2604.58,36.43,671.84,29.18,36.43,379.17,3787.81,838.63,1625.21,1712.59,379.17,410.306,30.61
848,14669,35461.75,361.06,0,3375.28,2604.58,23.49,168.63,86.53,23.49,210.27,11435.59,322.48,7369.25,7456.64,210.27,2725.825,35.44
849,14669,35461.75,361.06,0,3375.28,2604.58,23.49,168.63,86.53,23.49,210.27,11435.59,322.48,7369.25,7456.64,210.27,2725.825,35.44
850,14669,35461.75,361.06,0,3375.28,2604.58,23.49,168.63,86.53,23.49,210.27,11435.59,322.48,7369.25,7456.64,210.27,2725.825,35.44
851,14669,35461.75,361.06,0,3375.28,2604.58,23.49,168.63,86.53,23.49,210.27,11435.59,322.48,7369.25,7456.64,210.27,2725.825,35.44
852,14669,35461.75,361.06,0,3375.28,2604.58,23.49,168.63,86.53,23.49,210.27,11435.59,322.48,7369.25,7456.64,210.27,2725.825,35.44
853,14669,35461.75,361.06,0,3375.28,2604.58,23.49,168.63,86.53,23.49,210.27,11435.59,322.48,7369.25,7456.64,210.27,2725.825,35.44
854,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
855,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
856,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
857,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
858,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
859,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
860,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
861,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
862,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
863,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
864,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
865,14692,59865.44,555.72,0,5698.04,2604.58,21.16,138.69,132.22,21.16,183.46,17373.19,290.2,10895.5,10982.88,183.46,5438.316,30.56
866,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
867,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
868,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
869,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
870,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
871,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
872,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
873,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
874,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
875,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
876,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
877,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
878,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
879,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
880,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
881,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
882,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
883,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
884,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
885,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
886,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
887,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
888,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
889,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
890,14697,192558.26,1715.14,0,18327.85,2604.58,19.99,108.71,403.44,19.99,167.07,49882.49,259.05,32083.45,32170.84,167.07,11196.57,49.88
891,14701,110533.48,1149.77,0,10520.66,2604.58,24.11,118.74,270.76,24.11,212.96,30199.29,273.21,23451.34,23538.72,212.96,2350.055,139.41
892,14701,110533.48,1149.77,0,10520.66,2604.58,24.11,118.74,270.76,24.11,212.96,30199.29,273.21,23451.34,23538.72,212.96,2350.055,139.41
893,14701,110533.48,1149.77,0,10520.66,2604.58,24.11,118.74,270.76,24.11,212.96,30199.29,273.21,23451.34,23538.72,212.96,2350.055,139.41
894,14701,110533.48,1149.77,0,10520.66,2604.58,24.11,118.74,270.76,24.11,212.96,30199.29,273.21,23451.34,23538.72,212.96,2350.055,139.41
895,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
896,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
897,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
898,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
899,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
900,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
901,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
902,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
903,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
904,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
905,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
906,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
907,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
908,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
909,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
910,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
911,14705,161962.39,1562.65,0,15415.71,2604.58,21.98,111.26,366.93,21.98,189.24,42694.04,263.6,30562.79,30650.17,189.24,7036.69,66.31
912,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
913,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
914,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
915,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
916,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
917,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
918,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
919,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
920,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
921,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
922,14713,67912.77,628.65,0,6463.99,2604.58,21.04,133.53,149.52,21.04,179.48,19350.3,284.93,12101.64,12189.02,179.48,5655.257,34.36
923,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
924,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
925,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
926,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
927,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
928,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
929,14714,44285.61,564.7,0,4215.14,2604.58,30.08,153.99,131.48,30.08,248.92,13924.9,314.43,10936.01,11023.4,248.92,2329.117,56.4
930,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
931,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
932,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
933,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
934,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
935,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
936,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
937,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
938,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
939,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
940,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
941,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
942,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
943,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
944,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
945,14718,27335.64,445.65,2595.32,2546.9,106.87,118.59,97.08,0,118.59,66.91,9188.29,336.13,1572.72,1828.91,66.91,5463.128,13.32
946,14720,38374.67,390.79,0,3652.53,2604.58,23.31,163.05,92.23,23.31,197.12,12154.24,316.73,7476.89,7564.27,197.12,2949.742,36.54
947,14720,38374.67,390.79,0,3652.53,2604.58,23.31,163.05,92.23,23.31,197.12,12154.24,316.73,7476.89,7564.27,197.12,2949.742,36.54
948,14720,38374.67,390.79,0,3652.53,2604.58,23.31,163.05,92.23,23.31,197.12,12154.24,316.73,7476.89,7564.27,197.12,2949.742,36.54
949,14794,641.13,41.53,351.2,59.74,106.87,632.12,259.87,0,632.12,65.2,649.12,1012.45,1.53,41.8,65.2,160.166,10.15
950,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
951,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
952,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
953,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
954,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
955,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
956,14933,6032.8,148.66,2108.53,562.08,106.87,390.33,110.89,0,390.33,21.63,3750.45,621.68,62.28,130.47,21.63,1205.673,11.85
957,14938,182.54,24.28,162.03,17.01,106.87,1053.48,678.66,0,1053.48,221.1,338.17,1852.61,0.09,40.36,221.1,36.481,11.99
958,14944,677.54,37.79,313.15,63.13,106.87,535.13,250.91,0,535.13,63.56,614.19,906.5,2.8,43.07,63.56,169.263,9.57
959,1498,17981.29,226.75,0,1711.47,2604.58,30.15,240.03,90.42,30.15,224.42,7202.24,400.54,3948.04,4035.42,224.42,1796.814,27.24
960,1498,17981.29,226.75,0,1711.47,2604.58,30.15,240.03,90.42,30.15,224.42,7202.24,400.54,3948.04,4035.42,224.42,1796.814,27.24
961,1498,17981.29,226.75,0,1711.47,2604.58,30.15,240.03,90.42,30.15,224.42,7202.24,400.54,3948.04,4035.42,224.42,1796.814,27.24
962,1498,17981.29,226.75,0,1711.47,2604.58,30.15,240.03,90.42,30.15,224.42,7202.24,400.54,3948.04,4035.42,224.42,1796.814,27.24
963,15,5323.7,97.89,609.46,496.02,106.87,141.29,113.25,0,141.29,60.72,1996.38,375,261,323.27,60.72,1329.948,8.31
964,15,5323.7,97.89,609.46,496.02,106.87,141.29,113.25,0,141.29,60.72,1996.38,375,261,323.27,60.72,1329.948,8.31
965,15,5323.7,97.89,609.46,496.02,106.87,141.29,113.25,0,141.29,60.72,1996.38,375,261,323.27,60.72,1329.948,8.31
966,15,5323.7,97.89,609.46,496.02,106.87,141.29,113.25,0,141.29,60.72,1996.38,375,261,323.27,60.72,1329.948,8.31
967,153,111.81,18.88,114.6,10.42,106.87,1233.41,1049.01,0,1233.41,360.34,268.67,2402.88,0.02,40.29,360.34,27.933,8.75
968,1534,38326.57,430.12,0,3647.95,2604.58,25.87,163.14,100.79,25.87,211.76,12240.3,319.37,8028.8,8116.18,211.76,2553.231,42.51
969,1534,38326.57,430.12,0,3647.95,2604.58,25.87,163.14,100.79,25.87,211.76,12240.3,319.37,8028.8,8116.18,211.76,2553.231,42.51
970,1534,38326.57,430.12,0,3647.95,2604.58,25.87,163.14,100.79,25.87,211.76,12240.3,319.37,8028.8,8116.18,211.76,2553.231,42.51
971,1534,38326.57,430.12,0,3647.95,2604.58,25.87,163.14,100.79,25.87,211.76,12240.3,319.37,8028.8,8116.18,211.76,2553.231,42.51
972,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
973,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
974,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
975,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
976,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
977,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
978,154,20725.71,241.31,0,1972.69,2604.58,29.47,220.85,106.16,29.47,227.19,7889.76,380.68,4621.36,4708.74,227.19,1882.776,31.83
979,15400,63638.39,615.92,0,6057.15,2604.58,22.26,136.11,146.81,22.26,201.73,18373.82,288.72,12750.22,12837.6,201.73,4239.453,43.24
980,15400,63638.39,615.92,0,6057.15,2604.58,22.26,136.11,146.81,22.26,201.73,18373.82,288.72,12750.22,12837.6,201.73,4239.453,43.24
981,15400,63638.39,615.92,0,6057.15,2604.58,22.26,136.11,146.81,22.26,201.73,18373.82,288.72,12750.22,12837.6,201.73,4239.453,43.24
982,15400,63638.39,615.92,0,6057.15,2604.58,22.26,136.11,146.81,22.26,201.73,18373.82,288.72,12750.22,12837.6,201.73,4239.453,43.24
983,15400,63638.39,615.92,0,6057.15,2604.58,22.26,136.11,146.81,22.26,201.73,18373.82,288.72,12750.22,12837.6,201.73,4239.453,43.24
984,15400,63638.39,615.92,0,6057.15,2604.58,22.26,136.11,146.81,22.26,201.73,18373.82,288.72,12750.22,12837.6,201.73,4239.453,43.24
985,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
986,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
987,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
988,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
989,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
990,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
991,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
992,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
993,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
994,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
995,15419,49787.81,497.73,0,4738.84,2604.58,23.13,147.49,119.02,23.13,204.35,14985.45,300.99,10086.88,10174.27,204.35,2618.492,54.6
996,15460,106185.22,1047.81,0,10106.79,2604.58,22.87,119.71,248.54,22.87,214.93,28981.86,272.94,22735.19,22822.57,214.93,3658.884,84.35
997,15460,106185.22,1047.81,0,10106.79,2604.58,22.87,119.71,248.54,22.87,214.93,28981.86,272.94,22735.19,22822.57,214.93,3658.884,84.35
998,15460,106185.22,1047.81,0,10106.79,2604.58,22.87,119.71,248.54,22.87,214.93,28981.86,272.94,22735.19,22822.57,214.93,3658.884,84.35
999,15460,106185.22,1047.81,0,10106.79,2604.58,22.87,119.71,248.54,22.87,214.93,28981.86,272.94,22735.19,22822.57,214.93,3658.884,84.35
1000,15460,106185.22,1047.81,0,10106.79,2604.58,22.87,119.71,248.54,22.87,214.93,28981.86,272.94,22735.19,22822.57,214.93,3658.884,84.35
1001,15460,106185.22,1047.81,0,10106.79,2604.58,22.87,119.71,248.54,22.87,214.93,28981.86,272.94,22735.19,22822.57,214.93,3658.884,84.35
