OBJECTID,ID,Bldg_ID,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,F_AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
576,322925,4958,42,198.17,20,180.52,17.65,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,29.1736,39.19411302
577,322926,4958,42,198.07,43,182.05,16.02,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,30.3642,48.96602809
578,322927,4958,42,458.83,44,181.5,277.33,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,44.96134641,111.8087752
579,322928,4958,41,384.53,1,180.89,203.64,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,76.42955922,312.4103842
580,322929,4958,42,369.17,52,181.19,187.98,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,55.14635724,131.205175
581,323163,11658,999,187.47,15,180.85,6.62,Complex,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,92.79651606,190.5583422
582,323173,8330,41,253.07,7,181.5,71.57,Flat,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,146.5144607,645.0701565
583,323200,8063,41,303.5,24,182.77,120.73,Flat,1627.367,94.58,-2.03,125.98,183.29,40.58,40.11,-0.21,48.14311299,136.178277
584,323201,4958,41,202.48,14,182.01,20.47,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,99.2906,488.8567357
585,323202,4958,41,197.92,3,182.83,15.09,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,32.41373116,67.60464517
586,323203,4958,41,441.69,11,181.28,260.41,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,57.98871139,221.054725
587,323930,8330,41,258.56,3,182.19,76.37,Flat,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,49.32653276,123.8821712
588,323931,9208,42,226.14,43,181.2,44.94,Pitched,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,28.45577048,41.26028656
589,323932,9193,42,245.3,25,181.07,64.23,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,50.06715391,155.0421132
590,323933,6213,42,232.98,38,178.02,54.96,Pitched,1759.598,53.63,3.06,67.6,178.3,59.87,41.89,16.42,69.20718806,139.2402139
591,323934,4958,41,194.41,1,182.78,11.63,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,33.5516,64.75228365
592,323935,4958,41,194.53,5,181.28,13.25,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,97.59072882,278.9836203
593,324896,8330,42,216.95,26,181.26,35.69,Pitched,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,21.8831908,29.81255459
594,324897,7043,42,194,30,182.09,11.91,Pitched,6144.805,166.18,-10,489.12,181.57,98.87,70.41,0.7,74.11717303,114.2246941
595,324898,6213,41,236.15,13,178,58.15,Flat,1759.598,53.63,3.06,67.6,178.3,59.87,41.89,16.42,175.158857,1093.4683
596,324899,4958,42,194.44,34,182.78,11.66,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,17.6096,16.76287816
597,324900,4958,42,458.14,34,181.14,277,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,38.80216964,85.39764656
598,325008,5100,41,305.33,11,177.78,127.55,Flat,1532.387,108.53,0,135.39,178.02,71.08,21.56,6.62,252.2334682,713.1031359
599,325011,2861,42,202.33,20,180.4,21.93,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,34.6446,72.37830572
600,325012,2861,42,202.37,23,180.81,21.56,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,35.367,76.09328383
601,325017,126,999,191.26,16,178.9,12.36,Complex,122.961,11.66,4.89,12.82,179.06,15.65,7.86,0.71,47.01659736,122.9605708
602,325023,46,41,185.73,6,180.75,4.98,Flat,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,119.6094359,489.0300932
603,325024,46,41,197.06,8,181,16.06,Flat,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,25.5784,40.16295891
604,325051,8330,41,216.98,20,180.8,36.18,Flat,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,23.5109176,34.37568575
605,325052,8330,42,216.76,20,180.98,35.78,Pitched,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,24.26865719,36.63716145
606,325053,9193,42,446.27,28,181.01,265.26,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,64.38533892,223.7184155
607,325054,9193,41,305.33,2,181.16,124.17,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,67.2052171,280.5575304
608,325055,6213,41,243.66,15,178.14,65.52,Flat,1759.598,53.63,3.06,67.6,178.3,59.87,41.89,16.42,57.58144571,197.1615693
609,325056,4958,42,194.42,33,180,14.42,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,65.6922,183.8858281
610,325057,4958,41,197.9,7,182.02,15.88,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,31.7748,63.10214169
611,325058,4958,41,384.52,1,180.92,203.6,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,76.46805173,302.8025841
612,325123,2861,42,202.21,24,180.84,21.37,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,35.0062,73.65166
613,325124,2861,41,202.19,13,180.6,21.59,Flat,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,35.3664,76.09019831
614,325125,3353,999,205.43,20,180.89,24.54,Complex,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,32.28056306,52.54178187
615,325130,61,41,190.73,2,178.89,11.84,Flat,663.37,11.49,0.4,11.93,179.08,37.03,17.92,4.85,109.8839531,663.3695442
616,325265,2861,42,202.01,29,180.87,21.14,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,35.7274,77.42555535
617,325266,2861,42,202.15,21,180.87,21.29,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,36.0882,79.31354959
618,325267,3346,41,329.28,4,180.9,148.38,Flat,2046.744,141.68,0,149.42,180.99,66.02,31.91,1.15,131.1738159,444.6854696
619,325268,3353,41,186.17,9,180.9,5.27,Flat,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,72.17518187,202.06823
620,325273,620,42,208.31,36,177.98,30.33,Pitched,48478.522,24.34,-0.64,43.78,178.29,236.06,230.05,0.87,24.01943627,35.35648401
621,325274,103,41,185.92,2,178.12,7.8,Flat,695.254,7.11,-0.2,9.31,178.36,81.22,12.21,6.14,178.6386752,657.6925713
622,325286,5113,41,228.49,15,181,47.49,Flat,7259.106,33.97,0,56.33,180.88,119.45,98.78,0.53,34.3865474,67.26699016
623,325307,3353,42,214.78,26,181,33.78,Pitched,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,17.7041619,18.70817119
624,325308,3353,42,227.54,38,181.04,46.5,Pitched,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,24.42110082,36.48305364
625,325309,3353,41,220.8,4,180.63,40.17,Flat,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,132.6959263,494.7778312
626,325310,3932,999,222.28,21,180.97,41.31,Complex,1207.07,46.8,-0.01,63.01,180.99,46.4,26.93,0.53,22.8635626,32.45872855
627,325316,1697,41,193.39,3,177.05,16.34,Flat,40.285,13.73,2.41,16.41,178.23,7.02,5.74,0.41,25.51585338,40.28500137
628,325322,70,41,199.66,2,178.5,21.16,Flat,12845.267,19.58,1.43,28.45,180.19,170.81,75.7,1.21,580.2548343,12105.4353
629,325325,46,999,203.01,21,183.4,19.61,Complex,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,29.1686,48.829686
630,325326,46,42,190.6,38,180.97,9.63,Pitched,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,25.5016,40.02130912
631,325400,1,41,184.04,15,180.58,3.45,Flat,142.601,1.74,0.01,3.6,182.23,24.51,5.82,0,60.6632,142.6014282
632,327417,46,42,192.05,51,183.2,8.85,Pitched,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,37.4124,47.52038165
633,327463,2861,42,202.03,19,180.84,21.19,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,36.4492,81.20259039
634,327464,2861,42,202.02,20,180.81,21.21,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,36.81,83.09058463
635,327465,3346,41,324.98,5,180.8,144.18,Flat,2046.744,141.68,0,149.42,180.99,66.02,31.91,1.15,288.6728992,1602.058763
636,327466,3353,42,223.92,22,180.75,43.17,Pitched,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,22.62766587,31.70224799
637,327470,1700,41,210.23,13,178.97,31.25,Flat,5717.096,17.49,0.07,30.98,178.16,104.52,71.73,0.41,26.03296662,40.07980379
638,327487,2861,42,202.13,23,180.72,21.4,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,36.0882,79.8020909
639,327488,3353,41,205.89,8,180.95,24.94,Flat,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,83.23490785,267.4906885
640,327489,3932,41,218.6,3,180.8,37.8,Flat,1207.07,46.8,-0.01,63.01,180.99,46.4,26.93,0.53,96.90367795,405.5734777
641,327493,643,999,191.12,17,176.55,14.57,Complex,36.281,13.18,9.17,14.59,177.32,7.32,4.96,0.41,24.55302794,36.2806488
642,327500,46,41,187.42,8,181,6.42,Flat,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,224.9490744,2852.649706
643,327574,79,41,189.97,1,180.54,9.43,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,55.0814,173.2366399
644,327636,46,42,201.97,25,187.25,14.72,Pitched,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,43.47580161,147.4381549
645,327637,46,41,200.29,2,180.51,19.78,Flat,10277.821,12.51,0.01,20.52,182.78,152.31,77.22,1.55,353.9475343,6472.157875
646,328925,59,42,193.79,24,189.87,3.92,Pitched,130.512,3.34,0,4.8,190.09,13.17,9.91,5.71,46.16139716,130.511566
647,328926,79,41,226.2,5,183.01,43.19,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,79.56976772,395.7089689
648,328927,68,41,184.51,2,180.65,3.86,Flat,1359.766,12.7,0,20.21,180.92,42.27,37.5,0.89,89.85067961,329.0970456
649,328928,92,42,195.79,37,180.71,15.08,Pitched,2078.962,10.73,4.02,21.36,181.21,57.76,36,-0.33,25.12442538,35.83342951
650,328929,55,41,220.8,3,180.59,40.21,Flat,3249.779,31.43,3.45,41.2,180.83,63.01,51.58,0,24.992,38.87870175
651,328930,52,41,259.42,11,180.44,78.98,Flat,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,39.043,91.73577226
652,328931,52,42,255.55,47,180.59,74.96,Pitched,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,26.1478,40.92739474
653,328932,52,41,192.91,15,180.58,12.33,Flat,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,97.1276,201.6646661
654,328933,20,42,323.89,34,180.68,143.21,Pitched,1862.045,92.27,7.75,154.17,180.9,51.79,45.11,0.68,107.2762302,643.6658922
655,328934,74,999,196.04,18,180.77,15.27,Complex,1560.947,24.99,0.07,42.82,181.02,40.39,39.48,0.89,113.8462866,552.3571586
656,328935,116,42,196.8,38,181,15.81,Pitched,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,113.077393,797.9355531
657,328996,79,41,208.39,2,180.71,27.68,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,177.9498667,1928.391012
658,328997,85,41,186.57,5,180.63,5.94,Flat,1379.105,5.7,0,11.83,180.8,52.7,52.34,0.32,371.3384969,1379.104502
659,328998,15,999,192.42,27,181,11.42,Complex,1329.948,8.31,0,13.63,181.1,43.36,30.88,0,27.876,48.56631584
660,328999,55,41,203.72,1,180.61,23.11,Flat,3249.779,31.43,3.45,41.2,180.83,63.01,51.58,0,153.1352,1246.882134
661,329110,11658,41,328.9,11,180.88,148.02,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,172.5641227,759.6092131
662,329118,8063,41,308.63,6,182.81,125.82,Flat,1627.367,94.58,-2.03,125.98,183.29,40.58,40.11,-0.21,73.55827879,321.8677912
663,329119,8330,999,235.45,21,181.02,54.42,Complex,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,66.49419809,189.4412837
664,329120,8330,41,228.82,4,181.02,47.8,Flat,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,52.09820783,163.831133
665,329121,9193,41,304.57,20,180.83,123.74,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,39.46786691,80.47634508
666,329122,4958,42,194.52,32,181.55,12.97,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,86.3412,140.7180539
667,329123,4958,41,471.32,4,181.34,289.98,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,61.66102201,302.0506081
668,329124,4958,42,194.49,41,182.67,11.82,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,89.5378,186.5032265
669,329162,113,41,213.58,3,180.75,32.83,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,190.5831779,1484.730025
670,329163,113,41,211.83,1,180.6,31.23,Flat,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,100.0970588,286.601769
671,329304,52,41,255.54,17,180.65,74.89,Flat,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,26.506,41.85758641
672,329305,52,42,192.8,20,180.72,12.08,Pitched,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,134.5868,854.6344356
673,329306,56,42,283.24,41,180.7,102.54,Pitched,11605.697,36.98,0,131.47,180.98,131.29,109.82,0.78,20.50166444,26.1797361
674,329307,101,41,229.73,11,181,48.73,Flat,616.83,46.53,0,57.34,181.07,50.4,12.24,0.89,50.12677054,156.9580212
675,329308,101,42,236.3,41,181.01,55.29,Pitched,616.83,46.53,0,57.34,181.07,50.4,12.24,0.89,43.50977196,84.96217751
676,329784,79,41,205.59,2,180.5,25.09,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,376.1347367,4408.009754
677,329785,79,41,220.66,3,184.51,36.15,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,151.026,1004.300914
678,329786,79,41,200.36,10,180.01,20.35,Flat,18577.703,22.16,-0.77,44.31,183.36,276.97,133.36,3.13,323.6424925,1701.293249
679,329787,15,41,187.59,13,181,6.59,Flat,1329.948,8.31,0,13.63,181.1,43.36,30.88,0,78.26129649,369.689705
680,329788,78,41,199.11,2,181,18.11,Flat,1992.609,15.6,0,22.96,182.11,62.1,61.19,0.65,245.6712458,1514.734696
681,329789,52,41,255.54,11,180.52,75.02,Flat,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,28.3622,49.65235217
682,329790,52,42,263.61,27,180.55,83.06,Pitched,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,38.3264,87.5651064
683,329791,52,41,192.58,11,180.61,11.97,Flat,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,150.7648,1273.806057
684,329792,56,42,310.85,36,181.31,129.54,Pitched,11605.697,36.98,0,131.47,180.98,131.29,109.82,0.78,49.37649998,162.7680773
685,329793,56,41,301.81,5,181,120.81,Flat,11605.697,36.98,0,131.47,180.98,131.29,109.82,0.78,54.60972278,137.060453
686,329794,20,42,292.53,0,180.81,111.72,Pitched,1862.045,92.27,7.75,154.17,180.9,51.79,45.11,0.68,50.33611983,70.26777733
687,329795,91,41,222.17,3,180.83,41.34,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,55.94167327,135.4082412
688,329796,91,41,270.2,5,181.12,89.08,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,40.3494874,89.36800844
689,329797,88,41,185.89,3,180.77,5.12,Flat,5994.231,16.52,0,39.62,180.97,121.94,49.37,0.89,209.2622369,1512.385311
690,329798,116,41,227.35,9,180.83,46.52,Flat,4232.31,27.04,-0.02,53.92,181.15,88.92,50.4,0.89,30.97465201,55.55146387
691,329799,105,41,249.74,23,180.99,68.74,Flat,3330.451,44.19,0.2,73.87,181.09,68.8,50.21,0.71,18.00995752,20.2455585
692,329800,122,41,232.01,9,175.56,56.45,Flat,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,35.22359641,61.56942131
693,330070,5133,42,270.42,34,180.74,89.68,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,92.50766896,257.3746191
694,330071,3507,41,266.68,10,181.5,85.18,Flat,838.287,69.15,0,95.87,181.29,29.66,28.26,0.62,22.90755986,32.5305167
695,330072,3518,42,226.3,33,181.13,45.17,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,23.39904912,34.00201902
696,330073,3518,41,212.66,4,181,31.66,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,99.31717926,428.3187109
697,330074,3518,42,230.51,48,181.2,49.31,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,37.2977345,79.82516495
698,330303,5133,42,199.61,41,180.66,18.95,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,63.52998419,84.62770511
699,330304,5133,42,268.01,33,180.7,87.31,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,179.8770638,1996.430905
700,330305,3507,41,190.29,13,180.87,9.42,Flat,838.287,69.15,0,95.87,181.29,29.66,28.26,0.62,42.79014189,82.55233658
701,330306,3507,42,190.17,48,180.97,9.19,Pitched,838.287,69.15,0,95.87,181.29,29.66,28.26,0.62,23.67640575,31.83110256
702,330307,3518,41,224.43,5,181.03,43.4,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,166.5722196,795.8216288
703,330308,3518,41,226.29,3,181.03,45.26,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,98.68355854,586.0826252
704,330309,3518,42,211.92,25,181.08,30.84,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,31.32659092,54.61637633
705,330378,3518,42,230.61,33,181.24,49.37,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,38.77913787,83.14821628
706,330379,3518,42,200.15,22,181.19,18.96,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,55.18279532,109.3750636
707,330380,5277,42,248.31,29,180.96,67.35,Pitched,1950.927,60.48,0,75.32,181.21,53.3,36.6,0.62,44.85556663,116.9808671
708,330381,5277,41,246.59,9,181.08,65.51,Flat,1950.927,60.48,0,75.32,181.21,53.3,36.6,0.62,78.20684543,148.7964285
709,330435,5172,41,276.03,13,180.97,95.06,Flat,2458.106,83.6,0,104.43,181.03,69.7,44.24,0.47,133.7689888,481.388857
710,330436,3416,41,223.35,3,180.86,42.49,Flat,2268.356,54.5,0,70.51,180.86,107.22,21.16,0.91,87.52652681,304.1104139
711,330438,3507,41,265.74,6,180.8,84.94,Flat,838.287,69.15,0,95.87,181.29,29.66,28.26,0.62,93.98648177,401.5722866
712,330439,3507,42,276.19,28,181.28,94.91,Pitched,838.287,69.15,0,95.87,181.29,29.66,28.26,0.62,28.52169344,50.81853596
713,330440,3518,999,204.96,28,181.06,23.9,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,42.49079868,97.10605072
714,330441,3518,42,228.96,38,181.12,47.85,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,41.86951309,109.5063593
715,330442,3518,42,226.73,28,181.11,45.61,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,94.13331959,501.022033
716,330443,3518,999,229.16,18,181.22,47.94,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,22.3277774,30.48503354
717,330444,5277,42,254.07,27,181.15,72.92,Pitched,1950.927,60.48,0,75.32,181.21,53.3,36.6,0.62,64.37562332,210.5388001
718,330468,5133,41,217.61,1,180.76,36.85,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,171.3764814,1031.557395
719,330469,3476,42,226.48,32,181.11,45.37,Pitched,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,61.00740333,118.1267868
720,330470,3518,41,206.11,4,181.06,25.05,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,127.5423816,520.4360408
721,330471,3518,41,223.13,13,180.88,42.25,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,68.74564306,122.9218532
722,330472,3518,41,218.26,18,181.2,37.06,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,46.08734979,115.391247
723,330473,3518,999,231.04,19,181.04,50,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,34.92771252,56.24318993
724,330474,3518,42,230.33,27,181.08,49.25,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,19.31320004,21.42680273
725,330495,5133,41,221.06,1,180.84,40.22,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,277.5628204,4790.583755
726,330496,3518,41,261.36,7,180.91,80.45,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,117.6557881,347.2285382
727,330497,3518,41,314.95,5,181.02,133.93,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,100.1471525,214.1453522
728,330498,3518,41,208.57,26,181.09,27.48,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,47.87156269,101.5846955
729,330499,3518,42,220.26,35,181.29,38.98,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,11.30819634,7.560154249
730,330500,3518,42,220.56,36,181.01,39.55,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,60.31869839,220.3145883
731,330501,3518,42,230.25,27,181.13,49.12,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,20.55360004,22.25174839
732,330502,3518,41,229.6,10,181.21,48.39,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,47.25802875,118.3130653
733,330503,5099,41,240.97,2,181.08,59.89,Flat,4925.961,52.68,0,62.3,181.07,110.55,44.56,0.62,45.13858033,105.5560887
734,330504,5347,41,266.56,8,181.33,85.23,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,63.15045113,211.0385275
735,330506,3518,41,224.43,7,181,43.43,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,147.2021487,658.4161528
736,330507,3518,41,219.33,1,181.24,38.09,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,79.22388036,374.1933349
737,330508,3518,41,219.37,1,181.01,38.36,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,110.3415809,534.7369264
738,330509,5099,42,234.41,32,181.01,53.4,Pitched,4925.961,52.68,0,62.3,181.07,110.55,44.56,0.62,90.27977482,140.2176089
739,330510,5347,42,275.94,32,181.19,94.75,Pitched,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,71.25013572,272.2922858
740,330511,5347,41,261.52,8,181.03,80.49,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,138.550721,685.1607197
741,330512,5347,41,188.54,19,181.24,7.29,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,36.48966515,64.02184088
742,330582,3518,41,215.95,5,181.02,34.93,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,114.6070482,572.3345242
743,330583,3518,41,197.6,14,181.02,16.57,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,53.76108937,180.1874035
744,330584,3518,41,228.09,13,181.1,46.99,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,120.5205994,244.8727066
745,330585,5099,41,240.97,2,180.84,60.13,Flat,4925.961,52.68,0,62.3,181.07,110.55,44.56,0.62,178.0866769,580.3602712
746,330586,5277,41,249.95,9,181.08,68.87,Flat,1950.927,60.48,0,75.32,181.21,53.3,36.6,0.62,29.20973323,53.14620114
747,330673,3518,41,216.45,2,180.95,35.5,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,83.27116501,386.7227526
748,330674,3518,41,193.44,13,181.14,12.3,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,48.5006157,119.2014177
749,330675,5277,42,247.75,36,181.29,66.46,Pitched,1950.927,60.48,0,75.32,181.21,53.3,36.6,0.62,11.98761253,8.223009212
750,330757,5100,41,311.59,2,177.75,133.84,Flat,1532.387,108.53,0,135.39,178.02,71.08,21.56,6.62,132.6823759,819.2842106
751,330758,2861,42,201.9,25,180.78,21.12,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,35.7272,77.94563035
752,330759,3353,42,226.26,20,180.78,45.49,Pitched,1132.216,28.73,0,51.37,181,38.83,29.16,0.37,21.45064006,28.44372498
753,330803,5172,999,283.01,17,181,102.01,Complex,2458.106,83.6,0,104.43,181.03,69.7,44.24,0.47,49.68890478,150.9892403
754,330804,5133,42,267.22,25,180.82,86.4,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,45.56096145,84.94931918
755,330805,5133,42,274.21,21,180.77,93.44,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,43.36798675,82.63346742
756,330806,3416,41,250.68,4,180.66,70.02,Flat,2268.356,54.5,0,70.51,180.86,107.22,21.16,0.91,56.69794039,152.7791509
757,330807,2248,41,186.52,5,180.81,5.71,Flat,222.653,5.51,0.68,8.03,180.96,17.98,17.6,0.9,71.17588264,222.6525791
758,330808,3476,999,224.91,24,181.2,43.71,Complex,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,25.83684858,41.62149581
759,330809,2251,41,211.41,3,180.89,30.52,Flat,1258.268,30.13,0.1,34.32,181.18,51.95,24.22,0.46,152.3384061,1258.268034
760,330810,3518,42,225.37,34,181.08,44.29,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,33.63745994,65.10922161
