BLDGID,LAT,LON,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
3421,41.875496000000005,-87.628754,41,227.42,12,180.68,46.74,Flat,7168.88,47.61,-0.01,58.13,180.92,111.11,64.52,0.91,130.251906662,914.017336655
3421,41.875496000000005,-87.628754,41,227.42,11,180.89,46.53,Flat,7168.88,47.61,-0.01,58.13,180.92,111.11,64.52,0.91,133.449310242,984.622683889
3421,41.875496000000005,-87.628754,41,227.4,11,180.86,46.54,Flat,7168.88,47.61,-0.01,58.13,180.92,111.11,64.52,0.91,133.37930001200002,983.8515220539999
3421,41.875496000000005,-87.628754,42,235.48,19,180.63,54.85,Pitched,7168.88,47.61,-0.01,58.13,180.92,111.11,64.52,0.91,351.26003805199997,3371.65378523
3476,41.875507,-87.627625,41,201.96,5,181.23,20.73,Flat,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,91.65871229870001,261.479187645
3476,41.875507,-87.627625,42,226.48,32,181.11,45.37,Pitched,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,61.007403327,118.12678684
3476,41.875507,-87.627625,41,223.85,2,181.09,42.76,Flat,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,46.3902246063,111.169251366
3476,41.875507,-87.627625,41,224.99,6,181.21,43.78,Flat,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,21.9124205454,29.280314627800003
3476,41.875507,-87.627625,41,221.21,5,181.0,40.21,Flat,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,384.584737286,4832.49785523
3476,41.875507,-87.627625,999,224.91,24,181.2,43.71,Complex,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,25.836848576599998,41.621495810300004
3500,41.876343,-87.629913,42,200.18,26,180.79,19.39,Pitched,727.087,16.63,0.0,24.67,180.97,37.43,29.57,0.91,145.870374152,562.0284937380001
3500,41.876343,-87.629913,42,203.01,18,181.09,21.92,Pitched,727.087,16.63,0.0,24.67,180.97,37.43,29.57,0.91,17.8290461664,18.8957252774
3500,41.876343,-87.629913,42,194.14,17,180.73,13.41,Pitched,727.087,16.63,0.0,24.67,180.97,37.43,29.57,0.91,42.929709675,105.849602048
3500,41.876343,-87.629913,42,203.11,26,180.84,22.28,Pitched,727.087,16.63,0.0,24.67,180.97,37.43,29.57,0.91,26.776173081,40.3129868217
3507,41.876373,-87.625336,41,190.29,13,180.87,9.42,Flat,838.2869999999999,69.15,0.0,95.87,181.29,29.66,28.26,0.62,42.7901418911,82.5523365847
3507,41.876373,-87.625336,42,272.96,32,181.11,91.85,Pitched,838.2869999999999,69.15,0.0,95.87,181.29,29.66,28.26,0.62,100.338858698,238.98207313900002
3507,41.876373,-87.625336,41,265.74,6,180.8,84.94,Flat,838.2869999999999,69.15,0.0,95.87,181.29,29.66,28.26,0.62,93.9864817695,401.57228658199995
3507,41.876373,-87.625336,42,276.19,28,181.28,94.91,Pitched,838.2869999999999,69.15,0.0,95.87,181.29,29.66,28.26,0.62,28.5216934388,50.8185359583
3507,41.876373,-87.625336,41,266.68,10,181.5,85.18,Flat,838.2869999999999,69.15,0.0,95.87,181.29,29.66,28.26,0.62,22.907559858200003,32.530516703400004
3507,41.876373,-87.625336,42,190.17,48,180.97,9.19,Pitched,838.2869999999999,69.15,0.0,95.87,181.29,29.66,28.26,0.62,23.676405745700002,31.831102562399998
3518,41.875526,-87.625336,41,219.37,1,181.01,38.36,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,110.341580895,534.736926388
3518,41.875526,-87.625336,999,215.13,18,181.31,33.82,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,33.880893284,65.85024773010001
3518,41.875526,-87.625336,42,227.7,37,181.14,46.56,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,29.355846974899997,49.7769379811
3518,41.875526,-87.625336,999,227.91,24,181.14,46.77,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,24.5334247017,37.460174663400004
3518,41.875526,-87.625336,42,226.3,33,181.13,45.17,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,23.399049116700002,34.002019017600006
3518,41.875526,-87.625336,41,212.66,4,181.0,31.66,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,99.3171792561,428.318710916
3518,41.875526,-87.625336,42,226.31,22,181.02,45.29,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,135.934849136,212.249458425
3518,41.875526,-87.625336,42,223.64,51,181.29,42.35,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,15.9516232655,15.649768715499999
3518,41.875526,-87.625336,41,218.26,18,181.2,37.06,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,46.087349788999994,115.391247042
3518,41.875526,-87.625336,999,231.04,19,181.04,50.0,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,34.9277125192,56.24318993439999
3518,41.875526,-87.625336,42,230.33,27,181.08,49.25,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,19.3132000381,21.4268027309
3518,41.875526,-87.625336,42,220.56,36,181.01,39.55,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,60.3186983872,220.314588278
3518,41.875526,-87.625336,41,228.09,13,181.1,46.99,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,120.520599351,244.87270659
3518,41.875526,-87.625336,41,261.36,7,180.91,80.45,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,117.65578807899999,347.228538206
3518,41.875526,-87.625336,41,224.43,7,181.0,43.43,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,147.202148661,658.41615283
3518,41.875526,-87.625336,41,216.45,2,180.95,35.5,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,83.27116501489999,386.722752618
3518,41.875526,-87.625336,41,193.44,13,181.14,12.3,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,48.500615698400004,119.201417726
3518,41.875526,-87.625336,42,195.34,42,181.09,14.25,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,40.8907822972,93.1343848233
3518,41.875526,-87.625336,42,226.97,23,181.08,45.89,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,186.467650238,622.4872855230001
3518,41.875526,-87.625336,41,228.38,7,181.05,47.33,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,76.1806215592,324.965231684
3518,41.875526,-87.625336,41,228.82,39,181.2,47.62,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,21.971691996,28.4007619007
3518,41.875526,-87.625336,41,212.77,12,181.03,31.74,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,48.3948041675,140.690262104
3518,41.875526,-87.625336,42,230.51,48,181.2,49.31,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,37.297734502800004,79.8251649458
3518,41.875526,-87.625336,41,252.6,10,181.0,71.6,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,64.1556123837,231.974152784
3518,41.875526,-87.625336,42,225.37,34,181.08,44.29,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,33.63745994,65.1092216061
3518,41.875526,-87.625336,41,314.95,5,181.02,133.93,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,100.147152533,214.145352172
3518,41.875526,-87.625336,41,229.6,10,181.21,48.39,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,47.2580287466,118.313065256
3518,41.875526,-87.625336,41,208.57,26,181.09,27.48,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,47.8715626862,101.58469553799999
3518,41.875526,-87.625336,42,220.26,35,181.29,38.98,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,11.3081963397,7.56015424915
3518,41.875526,-87.625336,41,197.6,14,181.02,16.57,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,53.7610893694,180.18740346799999
3518,41.875526,-87.625336,41,215.95,5,181.02,34.93,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,114.60704824700001,572.334524196
3518,41.875526,-87.625336,42,230.25,27,181.13,49.12,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,20.5536000354,22.2517483902
3518,41.875526,-87.625336,41,219.33,1,181.24,38.09,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,79.223880357,374.193334859
3518,41.875526,-87.625336,999,204.96,28,181.06,23.9,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,42.490798675,97.1060507214
3518,41.875526,-87.625336,41,223.13,13,180.88,42.25,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,68.74564306479999,122.921853164
3518,41.875526,-87.625336,41,206.11,4,181.06,25.05,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,127.54238159,520.436040763
3518,41.875526,-87.625336,41,224.43,5,181.03,43.4,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,166.57221960299998,795.82162883
3518,41.875526,-87.625336,41,226.29,3,181.03,45.26,Flat,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,98.68355854299999,586.082625171
3518,41.875526,-87.625336,999,229.16,18,181.22,47.94,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,22.327777399499997,30.4850335401
3518,41.875526,-87.625336,42,226.73,28,181.11,45.61,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,94.133319593,501.022033041
3518,41.875526,-87.625336,42,200.15,22,181.19,18.96,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,55.182795320699995,109.375063613
3518,41.875526,-87.625336,999,320.81,19,180.95,139.86,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,129.816944216,751.841272578
3518,41.875526,-87.625336,42,211.92,25,181.08,30.84,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,31.3265909173,54.6163763305
3518,41.875526,-87.625336,42,230.61,33,181.24,49.37,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,38.779137865100004,83.1482162758
3518,41.875526,-87.625336,42,210.18,25,180.89,29.29,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,186.416500975,343.862269416
3518,41.875526,-87.625336,42,228.96,38,181.12,47.85,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,41.8695130945,109.506359286
3553,41.877209,-87.62649499999999,42,192.02,50,180.84,11.18,Pitched,78.116,9.89,1.49,11.28,180.95,30.18,2.59,0.62,65.5444912254,78.115548476
3684,41.877186,-87.632202,42,192.24,27,180.72,11.52,Pitched,311.507,9.43,0.0,13.0,180.84,50.11,10.41,0.47,121.035347641,311.506898364
3713,41.877193,-87.628784,42,186.8,25,180.87,5.93,Pitched,1223.3210000000001,10.69,0.0,16.08,180.82,91.76,20.34,0.91,74.8934356367,173.103248758
3713,41.877193,-87.628784,42,194.46,19,180.57,13.89,Pitched,1223.3210000000001,10.69,0.0,16.08,180.82,91.76,20.34,0.91,134.037988469,709.133625064
3713,41.877193,-87.628784,42,189.47,38,180.8,8.67,Pitched,1223.3210000000001,10.69,0.0,16.08,180.82,91.76,20.34,0.91,42.231819808000004,49.500972357200006
3713,41.877193,-87.628784,42,196.36,30,180.82,15.53,Pitched,1223.3210000000001,10.69,0.0,16.08,180.82,91.76,20.34,0.91,20.3140601179,25.780000911
3713,41.877193,-87.628784,999,189.03,20,180.71,8.32,Complex,1223.3210000000001,10.69,0.0,16.08,180.82,91.76,20.34,0.91,105.54329853200001,265.803075261
3718,41.877209,-87.62649499999999,42,192.14,30,180.79,11.35,Pitched,102.905,8.36,0.66,11.6,180.91,25.32,4.06,0.62,58.769689251,102.904793723
3932,41.877167,-87.63446,999,222.28,21,180.97,41.31,Complex,1207.07,46.8,-0.01,63.01,180.99,46.4,26.93,0.53,22.8635626033,32.4587285462
3932,41.877167,-87.63446,41,243.69,2,180.94,62.75,Flat,1207.07,46.8,-0.01,63.01,180.99,46.4,26.93,0.53,36.2880270161,69.9100376346
3932,41.877167,-87.63446,41,236.0,4,180.86,55.14,Flat,1207.07,46.8,-0.01,63.01,180.99,46.4,26.93,0.53,125.24857135,699.1273726810001
3932,41.877167,-87.63446,41,218.6,3,180.8,37.8,Flat,1207.07,46.8,-0.01,63.01,180.99,46.4,26.93,0.53,96.9036779523,405.57347766
4958,41.877151,-87.636749,41,384.53,1,180.89,203.64,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,76.42955921890001,312.410384225
4958,41.877151,-87.636749,41,194.53,5,181.28,13.25,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,97.59072881690001,278.983620299
4958,41.877151,-87.636749,41,194.41,1,182.78,11.63,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,33.551599998,64.75228364670001
4958,41.877151,-87.636749,42,458.83,44,181.5,277.33,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,44.961346406000004,111.80877520000001
4958,41.877151,-87.636749,41,441.69,11,181.28,260.41,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,57.9887113858,221.05472499599998
4958,41.877151,-87.636749,42,194.42,33,180.0,14.42,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,65.6921999995,183.88582805599998
4958,41.877151,-87.636749,41,384.52,1,180.92,203.6,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,76.4680517322,302.802584135
4958,41.877151,-87.636749,41,441.69,2,180.93,260.76,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,54.0066434405,186.04038751099998
4958,41.877151,-87.636749,41,202.48,14,182.01,20.47,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,99.2905999999,488.856735715
4958,41.877151,-87.636749,42,198.07,43,182.05,16.02,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,30.3641999979,48.9660280893
4958,41.877151,-87.636749,42,198.17,20,180.52,17.65,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,29.1736000031,39.194113016100005
4958,41.877151,-87.636749,42,369.17,52,181.19,187.98,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,55.146357236899995,131.205174998
4958,41.877151,-87.636749,41,197.92,3,182.83,15.09,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,32.413731157,67.6046451675
4958,41.877151,-87.636749,41,197.9,7,182.02,15.88,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,31.774800002600003,63.10214169020001
4958,41.877151,-87.636749,42,458.14,34,181.14,277.0,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,38.8021696414,85.39764656439999
4958,41.877151,-87.636749,41,441.71,5,182.0,259.71,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,56.672792862200005,208.335311263
4958,41.877151,-87.636749,42,194.49,41,182.67,11.82,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,89.5377999991,186.50322654299998
4958,41.877151,-87.636749,41,471.32,4,181.34,289.98,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,61.6610220126,302.050608078
4958,41.877151,-87.636749,42,194.52,32,181.55,12.97,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,86.3412000034,140.718053897
4958,41.877151,-87.636749,41,194.67,6,182.56,12.11,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,98.857169759,290.50899893900004
4958,41.877151,-87.636749,41,369.25,10,182.01,187.24,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,51.946675932,122.006782111
4958,41.877151,-87.636749,42,459.54,44,180.93,278.61,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,42.1579855125,100.536602697
4958,41.877151,-87.636749,42,458.34,36,182.21,276.13,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,42.7667855134,103.214805216
4958,41.877151,-87.636749,42,194.44,34,182.78,11.66,Pitched,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,17.6096000038,16.7628781596
4958,41.877151,-87.636749,41,441.71,1,180.93,260.78,Flat,4229.175,129.83,0.0,293.38,182.11,103.48,90.9,0.0,52.7443087325,172.472665607
5089,41.877136,-87.639038,41,273.35,2,177.0,96.35,Flat,4767.873,84.03,-0.33,104.69,177.6,119.12,56.43,-0.78,521.053331254,3795.709575
5099,41.877205,-87.627625,41,240.97,2,180.84,60.13,Flat,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,178.086676886,580.360271225
5099,41.877205,-87.627625,42,234.41,32,181.01,53.4,Pitched,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,90.2797748233,140.217608861
5099,41.877205,-87.627625,41,231.81,1,181.03,50.78,Flat,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,85.3728794665,232.834481332
5099,41.877205,-87.627625,41,231.6,2,181.0,50.6,Flat,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,167.210435015,1096.07948985
5099,41.877205,-87.627625,41,240.97,2,181.08,59.89,Flat,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,45.1385803349,105.55608866
5099,41.877205,-87.627625,41,241.04,1,181.04,60.0,Flat,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,46.4649595903,133.954323751
5099,41.877205,-87.627625,41,235.81,9,180.82,54.99,Flat,4925.960999999999,52.68,0.0,62.3,181.07,110.55,44.56,0.62,237.52410604099998,2636.95832181
5100,41.877151,-87.636749,41,311.59,2,177.75,133.84,Flat,1532.3870000000002,108.53,0.0,135.39,178.02,71.08,21.56,6.62,132.682375884,819.284210552
5100,41.877151,-87.636749,41,305.33,11,177.78,127.55,Flat,1532.3870000000002,108.53,0.0,135.39,178.02,71.08,21.56,6.62,252.233468185,713.1031359130001
5108,41.878009999999996,-87.634491,41,230.16,6,180.88,49.28,Flat,1379.1870000000001,49.34,10.95,56.72,181.05,46.77,29.49,0.53,178.30240473799998,1217.93700181
5108,41.878009999999996,-87.634491,41,234.5,11,181.0,53.5,Flat,1379.1870000000001,49.34,10.95,56.72,181.05,46.77,29.49,0.53,50.799438350200006,161.249978035
5113,41.877167,-87.63446,41,220.37,4,180.76,39.61,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,218.82571039799998,2855.48919798
5113,41.877167,-87.63446,41,185.83,3,181.0,4.83,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,106.050063688,648.080950356
5113,41.877167,-87.63446,41,191.42,19,180.95,10.47,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,24.142815186500002,36.4249519954
5113,41.877167,-87.63446,42,214.51,52,180.77,33.74,Pitched,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,24.7290418943,31.234307499499998
5113,41.877167,-87.63446,41,185.32,12,180.96,4.35,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,29.8477549252,53.821581360100005
5113,41.877167,-87.63446,41,236.66,5,180.75,55.91,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,37.6031808435,60.6766064158
5113,41.877167,-87.63446,41,231.77,4,180.63,51.14,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,195.26091675799998,1140.03842121
5113,41.877167,-87.63446,41,228.49,15,181.0,47.49,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,34.386547404299996,67.2669901573
5113,41.877167,-87.63446,41,218.4,7,180.67,37.73,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,33.877126638200004,70.3633343333
5113,41.877167,-87.63446,41,235.03,16,180.85,54.18,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,20.6806709786,26.1159266652
5113,41.877167,-87.63446,41,209.69,10,179.5,30.19,Flat,7259.106,33.97,0.0,56.33,180.88,119.45,98.78,0.53,200.370831992,2269.59422205
5114,41.877178,-87.63333100000001,42,270.23,17,180.94,89.29,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,64.2840066587,210.957388669
5114,41.877178,-87.63333100000001,42,265.4,36,180.93,84.48,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,136.211135703,239.24636767599998
5114,41.877178,-87.63333100000001,42,265.24,37,181.0,84.24,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,86.74564856379999,311.349653279
5114,41.877178,-87.63333100000001,42,271.58,18,181.0,90.58,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,108.21205711200001,724.968747787
5114,41.877178,-87.63333100000001,42,270.52,17,180.89,89.63,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,62.1525165378,164.814171707
5114,41.877178,-87.63333100000001,41,272.19,4,181.0,91.19,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,72.8029637539,278.260684173
5114,41.877178,-87.63333100000001,42,271.9,18,180.93,90.97,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,111.03416954,672.567623587
5114,41.877178,-87.63333100000001,41,261.2,3,181.0,80.2,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,68.015959693,238.61805262599998
5114,41.877178,-87.63333100000001,41,260.91,11,180.78,80.13,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,111.266583613,524.999588809
5114,41.877178,-87.63333100000001,41,272.18,10,181.21,90.97,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,55.8704487971,165.752749582
5114,41.877178,-87.63333100000001,41,260.89,2,180.91,79.98,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,283.25302111599996,1178.50971547
5114,41.877178,-87.63333100000001,41,270.27,9,180.85,89.42,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,107.53652590600001,463.649434462
5114,41.877178,-87.63333100000001,42,265.29,35,180.8,84.49,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,102.678020277,442.85969671099997
5114,41.877178,-87.63333100000001,41,261.01,11,180.93,80.08,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,72.9189680408,263.489114065
5114,41.877178,-87.63333100000001,41,263.26,9,180.86,82.4,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,56.24656875,196.24993721
5114,41.877178,-87.63333100000001,41,265.2,2,181.05,84.15,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,135.162284432,625.89450139
5114,41.877178,-87.63333100000001,42,268.33,40,180.94,87.39,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,20.961283023900002,27.252186375300003
5114,41.877178,-87.63333100000001,42,266.74,36,180.94,85.81,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,30.0972655245,53.833842750900004
5114,41.877178,-87.63333100000001,42,270.15,18,181.13,89.02,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,62.744240262299996,183.63130292099999
5114,41.877178,-87.63333100000001,999,270.35,17,181.09,89.26,Complex,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,65.8709710631,212.633543545
5114,41.877178,-87.63333100000001,42,265.67,32,180.88,84.79,Pitched,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,64.9126315785,152.65053226
5114,41.877178,-87.63333100000001,41,270.27,7,180.91,89.35,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,27.1244420052,38.4504810774
5114,41.877178,-87.63333100000001,41,268.7,3,181.18,87.52,Flat,7813.5830000000005,84.11,0.0,93.46,181.07,120.39,64.9,0.53,36.8461484842,83.01002492960001
